Stop Name,Line,Borough,Complex ID,Constituent Station Name,Station ID,GTFS Stop ID,Daytime Routes,Entry Allowed,Exit Allowed,Entrance Latitude,Entrance Longitude
Kosciuszko St,Jamaica,B,96,Kosciuszko St,96,J31,J,YES,YES,40.692935,-73.928247
Kosciuszko St,Jamaica,B,96,Kosciuszko St,96,J31,J,YES,YES,40.692934,-73.927936
Myrtle Av,Jamaica,B,97,Myrtle Av,97,M11,M J Z,YES,YES,40.6970278,-73.9355833
Myrtle Av,Jamaica,B,97,Myrtle Av,97,M11,M J Z,YES,YES,40.6969112,-73.9354484
Flushing Av,Jamaica,B,98,Flushing Av,98,M12,M J,YES,YES,40.7006273,-73.9420192
Flushing Av,Jamaica,B,98,Flushing Av,98,M12,M J,YES,YES,40.7006437,-73.9421931
Flushing Av,Jamaica,B,98,Flushing Av,98,M12,M J,YES,YES,40.7008679,-73.9416986
Flushing Av,Jamaica,B,98,Flushing Av,98,M12,M J,YES,YES,40.70072,-73.941672
Flushing Av,Jamaica,B,98,Flushing Av,98,M12,M J,YES,YES,40.6997313,-73.9403023
Flushing Av,Jamaica,B,98,Flushing Av,98,M12,M J,YES,YES,40.6998454,-73.9401928
Lorimer St,Jamaica,B,99,Lorimer St,99,M13,M J,YES,YES,40.704293,-73.94833
Lorimer St,Jamaica,B,99,Lorimer St,99,M13,M J,YES,YES,40.704406,-73.948206
Lorimer St,Jamaica,B,99,Lorimer St,99,M13,M J,YES,YES,40.703321,-73.946596
Lorimer St,Jamaica,B,99,Lorimer St,99,M13,M J,YES,YES,40.703468,-73.946557
Hewes St,Jamaica,B,100,Hewes St,100,M14,M J,YES,YES,40.707149,-73.954427
Hewes St,Jamaica,B,100,Hewes St,100,M14,M J,YES,YES,40.7072658,-73.9543323
Hewes St,Jamaica,B,100,Hewes St,100,M14,M J,YES,YES,40.7065605,-73.9522702
Hewes St,Jamaica,B,100,Hewes St,100,M14,M J,YES,YES,40.7065268,-73.9526173
Marcy Av,Jamaica,B,101,Marcy Av,101,M16,M J Z,YES,YES,40.708681,-73.958927
Marcy Av,Jamaica,B,101,Marcy Av,101,M16,M J Z,YES,YES,40.7088204,-73.958823
Marcy Av,Jamaica,B,101,Marcy Av,101,M16,M J Z,YES,YES,40.708424,-73.9581652
Marcy Av,Jamaica,B,101,Marcy Av,101,M16,M J Z,YES,YES,40.7085721,-73.95809
Marcy Av,Jamaica,B,101,Marcy Av,101,M16,M J Z,YES,YES,40.708293,-73.958044
Marcy Av,Jamaica,B,101,Marcy Av,101,M16,M J Z,YES,YES,40.708565,-73.957893
Marcy Av,Jamaica,B,101,Marcy Av,101,M16,M J Z,YES,YES,40.7082988,-73.9577153
Marcy Av,Jamaica,B,101,Marcy Av,101,M16,M J Z,YES,YES,40.7084264,-73.9576496
Delancey St-Essex St,Jamaica,M,625,Delancey St-Essex St,102,M18,F M J Z,YES,YES,40.7185586,-73.9876473
Delancey St-Essex St,Jamaica,M,625,Delancey St-Essex St,102,M18,F M J Z,YES,YES,40.7184166,-73.987177
Bowery,Jamaica,M,103,Bowery,103,M19,J Z,YES,YES,40.7199997,-73.9935462
Bowery,Jamaica,M,103,Bowery,103,M19,J Z,YES,YES,40.7203022,-73.9934097
Canal St,Jamaica,M,623,Canal St,104,M20,6 J Z N Q R W,YES,YES,40.7178377,-74.0002765
Brooklyn Bridge-City Hall/Chambers St,Jamaica,M,622,Chambers St,105,M21,4 5 6 J Z,YES,YES,40.712699,-74.004099
Brooklyn Bridge-City Hall/Chambers St,Jamaica,M,622,Chambers St,105,M21,4 5 6 J Z,YES,YES,40.714199,-74.003187
Fulton St,Jamaica,M,628,Fulton St,106,M22,2 3 4 5 A C J Z,YES,YES,40.7095377,-74.0083397
Fulton St,Jamaica,M,628,Fulton St,106,M22,2 3 4 5 A C J Z,YES,YES,40.709378,-74.0082969
Fulton St,Jamaica,M,628,Fulton St,106,M22,2 3 4 5 A C J Z,YES,YES,40.7100924,-74.0079747
Fulton St,Jamaica,M,628,Fulton St,106,M22,2 3 4 5 A C J Z,YES,YES,40.710391,-74.0079182
Fulton St,Jamaica,M,628,Fulton St,106,M22,2 3 4 5 A C J Z,YES,YES,40.7100832,-74.0076066
Fulton St,Jamaica,M,628,Fulton St,106,M22,2 3 4 5 A C J Z,YES,YES,40.710219,-74.0075959
Fulton St,Jamaica,M,628,Fulton St,106,M22,2 3 4 5 A C J Z,YES,YES,40.7101628,-74.0074258
Fulton St,Jamaica,M,628,Fulton St,106,M22,2 3 4 5 A C J Z,YES,YES,40.7093032,-74.0083124
Broad St,Jamaica,M,107,Broad St,107,M23,J Z,NO,YES,40.705747,-74.011554
Broad St,Jamaica,M,107,Broad St,107,M23,J Z,NO,YES,40.706001,-74.011497
Broad St,Jamaica,M,107,Broad St,107,M23,J Z,NO,YES,40.706439,-74.011263
Broad St,Jamaica,M,107,Broad St,107,M23,J Z,YES,YES,40.7059737,-74.0112223
Broad St,Jamaica,M,107,Broad St,107,M23,J Z,YES,YES,40.7061973,-74.0110885
Broad St,Jamaica,M,107,Broad St,107,M23,J Z,YES,YES,40.706887,-74.010687
Broad St,Jamaica,M,107,Broad St,107,M23,J Z,YES,YES,40.706911,-74.010494
Broad St,Jamaica,M,107,Broad St,107,M23,J Z,YES,YES,40.7080774,-74.0097526
Broad St,Jamaica,M,107,Broad St,107,M23,J Z,YES,YES,40.708035,-74.010665
Woodlawn,Jerome Av,Bx,378,Woodlawn,378,401,4,YES,YES,40.886819,-73.878376
Woodlawn,Jerome Av,Bx,378,Woodlawn,378,401,4,YES,YES,40.886737,-73.87812
Mosholu Pkwy,Jerome Av,Bx,379,Mosholu Pkwy,379,402,4,YES,YES,40.8795606,-73.8851577
Mosholu Pkwy,Jerome Av,Bx,379,Mosholu Pkwy,379,402,4,YES,YES,40.879343,-73.88488
Mosholu Pkwy,Jerome Av,Bx,379,Mosholu Pkwy,379,402,4,YES,YES,40.8801579,-73.8844558
Mosholu Pkwy,Jerome Av,Bx,379,Mosholu Pkwy,379,402,4,YES,YES,40.8799885,-73.8841729
Bedford Park Blvd-Lehman College,Jerome Av,Bx,380,Bedford Park Blvd-Lehman College,380,405,4,YES,YES,40.8735714,-73.8898784
Kingsbridge Rd,Jerome Av,Bx,381,Kingsbridge Rd,381,406,4,YES,YES,40.867606,-73.897418
Kingsbridge Rd,Jerome Av,Bx,381,Kingsbridge Rd,381,406,4,YES,YES,40.86762,-73.897152
Kingsbridge Rd,Jerome Av,Bx,381,Kingsbridge Rd,381,406,4,YES,YES,40.8678017,-73.8970254
Fordham Rd,Jerome Av,Bx,382,Fordham Rd,382,407,4,YES,YES,40.862562,-73.901367
Fordham Rd,Jerome Av,Bx,382,Fordham Rd,382,407,4,YES,YES,40.8629108,-73.9013461
Fordham Rd,Jerome Av,Bx,382,Fordham Rd,382,407,4,YES,YES,40.862588,-73.9008854
Fordham Rd,Jerome Av,Bx,382,Fordham Rd,382,407,4,YES,YES,40.8627753,-73.9007379
Fordham Rd,Jerome Av,Bx,382,Fordham Rd,382,407,4,YES,YES,40.8625646,-73.9010864
183 St,Jerome Av,Bx,383,183 St,383,408,4,YES,YES,40.8585019,-73.9041003
183 St,Jerome Av,Bx,383,183 St,383,408,4,YES,YES,40.858267,-73.904099
183 St,Jerome Av,Bx,383,183 St,383,408,4,YES,YES,40.8584724,-73.9037088
Burnside Av,Jerome Av,Bx,384,Burnside Av,384,409,4,YES,YES,40.8533424,-73.9079574
Burnside Av,Jerome Av,Bx,384,Burnside Av,384,409,4,YES,YES,40.853236,-73.9077503
Burnside Av,Jerome Av,Bx,384,Burnside Av,384,409,4,YES,YES,40.85367,-73.907654
Burnside Av,Jerome Av,Bx,384,Burnside Av,384,409,4,YES,YES,40.8535763,-73.9074459
176 St,Jerome Av,Bx,385,176 St,385,410,4,YES,YES,40.848385,-73.912003
176 St,Jerome Av,Bx,385,176 St,385,410,4,YES,YES,40.848501,-73.911633
Mt Eden Av,Jerome Av,Bx,386,Mt Eden Av,386,411,4,YES,YES,40.844702,-73.91465
Mt Eden Av,Jerome Av,Bx,386,Mt Eden Av,386,411,4,YES,YES,40.8444213,-73.9145649
170 St,Jerome Av,Bx,387,170 St,387,412,4,YES,YES,40.83996,-73.918018
170 St,Jerome Av,Bx,387,170 St,387,412,4,YES,YES,40.8398507,-73.9178287
170 St,Jerome Av,Bx,387,170 St,387,412,4,YES,YES,40.840076,-73.917648
170 St,Jerome Av,Bx,387,170 St,387,412,4,YES,YES,40.8405306,-73.9173329
170 St,Jerome Av,Bx,387,170 St,387,412,4,YES,YES,40.8406291,-73.9175714
167 St,Jerome Av,Bx,388,167 St,388,413,4,YES,YES,40.8357587,-73.9215613
167 St,Jerome Av,Bx,388,167 St,388,413,4,YES,YES,40.8358821,-73.921488
167 St,Jerome Av,Bx,388,167 St,388,413,4,YES,YES,40.8356101,-73.921131
167 St,Jerome Av,Bx,388,167 St,388,413,4,YES,YES,40.8357397,-73.9210597
161 St-Yankee Stadium,Jerome Av,Bx,604,161 St-Yankee Stadium,389,414,4 B D,YES,YES,40.827399,-73.926394
161 St-Yankee Stadium,Jerome Av,Bx,604,161 St-Yankee Stadium,389,414,4 B D,YES,YES,40.827461,-73.926362
161 St-Yankee Stadium,Jerome Av,Bx,604,161 St-Yankee Stadium,389,414,4 B D,YES,YES,40.827529,-73.926322
161 St-Yankee Stadium,Jerome Av,Bx,604,161 St-Yankee Stadium,389,414,4 B D,YES,YES,40.827605,-73.926282
161 St-Yankee Stadium,Jerome Av,Bx,604,161 St-Yankee Stadium,389,414,4 B D,YES,YES,40.827759,-73.9261
161 St-Yankee Stadium,Jerome Av,Bx,604,161 St-Yankee Stadium,389,414,4 B D,YES,YES,40.827942,-73.926
161 St-Yankee Stadium,Jerome Av,Bx,604,161 St-Yankee Stadium,389,414,4 B D,YES,YES,40.827685,-73.925842
161 St-Yankee Stadium,Jerome Av,Bx,604,161 St-Yankee Stadium,389,414,4 B D,YES,YES,40.827854,-73.925745
149 St-Grand Concourse,Jerome Av,Bx,603,149 St-Grand Concourse,390,415,2 4 5,YES,YES,40.818259,-73.927659
149 St-Grand Concourse,Jerome Av,Bx,603,149 St-Grand Concourse,390,415,2 4 5,YES,YES,40.8183857,-73.9276023
149 St-Grand Concourse,Jerome Av,Bx,603,149 St-Grand Concourse,390,415,2 4 5,YES,YES,40.8182648,-73.927259
149 St-Grand Concourse,Jerome Av,Bx,603,149 St-Grand Concourse,390,415,2 4 5,YES,YES,40.818405,-73.927101
138 St-Grand Concourse,Jerome Av,Bx,391,138 St-Grand Concourse,391,416,4 5,YES,YES,40.8133392,-73.9299986
138 St-Grand Concourse,Jerome Av,Bx,391,138 St-Grand Concourse,391,416,4 5,YES,YES,40.8133808,-73.9298403
138 St-Grand Concourse,Jerome Av,Bx,391,138 St-Grand Concourse,391,416,4 5,YES,YES,40.8131072,-73.9296843
Wakefield-241 St,Lenox - White Plains Rd,Bx,416,Wakefield-241 St,416,201,2,YES,YES,40.9032151,-73.8504013
Wakefield-241 St,Lenox - White Plains Rd,Bx,416,Wakefield-241 St,416,201,2,YES,YES,40.9036489,-73.8503198
Wakefield-241 St,Lenox - White Plains Rd,Bx,416,Wakefield-241 St,416,201,2,YES,YES,40.9035779,-73.8500894
Nereid Av,Lenox - White Plains Rd,Bx,417,Nereid Av,417,204,2 5,YES,YES,40.8982594,-73.8543463
Nereid Av,Lenox - White Plains Rd,Bx,417,Nereid Av,417,204,2 5,YES,YES,40.8986955,-73.8542528
233 St,Lenox - White Plains Rd,Bx,418,233 St,418,205,2 5,YES,YES,40.893622,-73.8574101
233 St,Lenox - White Plains Rd,Bx,418,233 St,418,205,2 5,YES,YES,40.8935457,-73.8571661
233 St,Lenox - White Plains Rd,Bx,418,233 St,418,205,2 5,YES,YES,40.8935662,-73.8575093
225 St,Lenox - White Plains Rd,Bx,419,225 St,419,206,2 5,YES,YES,40.8880179,-73.8605127
225 St,Lenox - White Plains Rd,Bx,419,225 St,419,206,2 5,YES,YES,40.8876117,-73.8604534
219 St,Lenox - White Plains Rd,Bx,420,219 St,420,207,2 5,YES,YES,40.8837982,-73.8628369
219 St,Lenox - White Plains Rd,Bx,420,219 St,420,207,2 5,YES,YES,40.8833889,-73.8627848
Gun Hill Rd,Lenox - White Plains Rd,Bx,421,Gun Hill Rd,421,208,2 5,YES,YES,40.8776387,-73.8665215
Gun Hill Rd,Lenox - White Plains Rd,Bx,421,Gun Hill Rd,421,208,2 5,YES,YES,40.8775614,-73.8663578
Gun Hill Rd,Lenox - White Plains Rd,Bx,421,Gun Hill Rd,421,208,2 5,YES,YES,40.877582,-73.8664642
Burke Av,Lenox - White Plains Rd,Bx,422,Burke Av,422,209,2 5,YES,YES,40.871631,-73.867283
Burke Av,Lenox - White Plains Rd,Bx,422,Burke Av,422,209,2 5,YES,YES,40.8712596,-73.8670431
Allerton Av,Lenox - White Plains Rd,Bx,423,Allerton Av,423,210,2 5,YES,YES,40.865605,-73.867476
Allerton Av,Lenox - White Plains Rd,Bx,423,Allerton Av,423,210,2 5,YES,YES,40.865257,-73.867246
Pelham Pkwy,Lenox - White Plains Rd,Bx,424,Pelham Pkwy,424,211,2 5,YES,YES,40.8564295,-73.8677451
Pelham Pkwy,Lenox - White Plains Rd,Bx,424,Pelham Pkwy,424,211,2 5,YES,YES,40.8580461,-73.867718
Pelham Pkwy,Lenox - White Plains Rd,Bx,424,Pelham Pkwy,424,211,2 5,YES,YES,40.8563411,-73.867529
Pelham Pkwy,Lenox - White Plains Rd,Bx,424,Pelham Pkwy,424,211,2 5,YES,YES,40.8580412,-73.8674743
Pelham Pkwy,Lenox - White Plains Rd,Bx,424,Pelham Pkwy,424,211,2 5,YES,YES,40.856516,-73.8677431
Bronx Park East,Lenox - White Plains Rd,Bx,425,Bronx Park East,425,212,2 5,YES,YES,40.8487261,-73.8684392
Bronx Park East,Lenox - White Plains Rd,Bx,425,Bronx Park East,425,212,2 5,YES,YES,40.8492266,-73.8683337
Bronx Park East,Lenox - White Plains Rd,Bx,425,Bronx Park East,425,212,2 5,YES,YES,40.8492082,-73.8681704
E 180 St,Lenox - White Plains Rd,Bx,426,E 180 St,426,213,2 5,YES,YES,40.841223,-73.873499
E 180 St,Lenox - White Plains Rd,Bx,426,E 180 St,426,213,2 5,YES,YES,40.841453,-73.872892
West Farms Sq-E Tremont Av,Lenox - White Plains Rd,Bx,427,West Farms Sq-E Tremont Av,427,214,2 5,YES,YES,40.8404556,-73.8800035
West Farms Sq-E Tremont Av,Lenox - White Plains Rd,Bx,427,West Farms Sq-E Tremont Av,427,214,2 5,YES,YES,40.840368,-73.879856
West Farms Sq-E Tremont Av,Lenox - White Plains Rd,Bx,427,West Farms Sq-E Tremont Av,427,214,2 5,YES,NO,40.840815,-73.879623
West Farms Sq-E Tremont Av,Lenox - White Plains Rd,Bx,427,West Farms Sq-E Tremont Av,427,214,2 5,YES,YES,40.8406728,-73.8795642
West Farms Sq-E Tremont Av,Lenox - White Plains Rd,Bx,427,West Farms Sq-E Tremont Av,427,214,2 5,YES,YES,40.841139,-73.8793394
174 St,Lenox - White Plains Rd,Bx,428,174 St,428,215,2 5,YES,YES,40.8373453,-73.88803
174 St,Lenox - White Plains Rd,Bx,428,174 St,428,215,2 5,YES,YES,40.8376246,-73.8877428
174 St,Lenox - White Plains Rd,Bx,428,174 St,428,215,2 5,YES,YES,40.8372796,-73.8875735
174 St,Lenox - White Plains Rd,Bx,428,174 St,428,215,2 5,YES,YES,40.8373085,-73.8872552
Freeman St,Lenox - White Plains Rd,Bx,429,Freeman St,429,216,2 5,YES,YES,40.8304069,-73.8920048
Freeman St,Lenox - White Plains Rd,Bx,429,Freeman St,429,216,2 5,YES,YES,40.8299244,-73.8920048
Freeman St,Lenox - White Plains Rd,Bx,429,Freeman St,429,216,2 5,YES,YES,40.8301037,-73.8914669
Freeman St,Lenox - White Plains Rd,Bx,429,Freeman St,429,216,2 5,YES,YES,40.8302086,-73.8914569
Simpson St,Lenox - White Plains Rd,Bx,430,Simpson St,430,217,2 5,YES,YES,40.823884,-73.893197
Simpson St,Lenox - White Plains Rd,Bx,430,Simpson St,430,217,2 5,YES,YES,40.8241713,-73.8931328
Simpson St,Lenox - White Plains Rd,Bx,430,Simpson St,430,217,2 5,YES,YES,40.8244006,-73.8928917
Simpson St,Lenox - White Plains Rd,Bx,430,Simpson St,430,217,2 5,YES,YES,40.8241451,-73.8927472
Simpson St,Lenox - White Plains Rd,Bx,430,Simpson St,430,217,2 5,YES,YES,40.8244036,-73.8926788
Simpson St,Lenox - White Plains Rd,Bx,430,Simpson St,430,217,2 5,YES,YES,40.8238968,-73.8930097
Intervale Av,Lenox - White Plains Rd,Bx,431,Intervale Av,431,218,2 5,YES,YES,40.8224646,-73.8967402
Intervale Av,Lenox - White Plains Rd,Bx,431,Intervale Av,431,218,2 5,YES,YES,40.822095,-73.896681
Intervale Av,Lenox - White Plains Rd,Bx,431,Intervale Av,431,218,2 5,YES,NO,40.8224386,-73.8965301
Prospect Av,Lenox - White Plains Rd,Bx,432,Prospect Av,432,219,2 5,YES,YES,40.8196139,-73.9019949
Prospect Av,Lenox - White Plains Rd,Bx,432,Prospect Av,432,219,2 5,NO,YES,40.8193787,-73.9019781
Prospect Av,Lenox - White Plains Rd,Bx,432,Prospect Av,432,219,2 5,YES,YES,40.819887,-73.901666
Prospect Av,Lenox - White Plains Rd,Bx,432,Prospect Av,432,219,2 5,YES,YES,40.8195886,-73.9015009
Prospect Av,Lenox - White Plains Rd,Bx,432,Prospect Av,432,219,2 5,YES,YES,40.819678,-73.9014071
Jackson Av,Lenox - White Plains Rd,Bx,433,Jackson Av,433,220,2 5,YES,YES,40.8162481,-73.9079543
Jackson Av,Lenox - White Plains Rd,Bx,433,Jackson Av,433,220,2 5,YES,YES,40.816589,-73.907893
Jackson Av,Lenox - White Plains Rd,Bx,433,Jackson Av,433,220,2 5,YES,YES,40.816349,-73.907836
Jackson Av,Lenox - White Plains Rd,Bx,433,Jackson Av,433,220,2 5,YES,YES,40.816873,-73.907379
3 Av-149 St,Lenox - White Plains Rd,Bx,434,3 Av-149 St,434,221,2 5,YES,YES,40.816033,-73.918064
3 Av-149 St,Lenox - White Plains Rd,Bx,434,3 Av-149 St,434,221,2 5,YES,YES,40.815971,-73.917983
3 Av-149 St,Lenox - White Plains Rd,Bx,434,3 Av-149 St,434,221,2 5,YES,YES,40.8162647,-73.9179365
3 Av-149 St,Lenox - White Plains Rd,Bx,434,3 Av-149 St,434,221,2 5,YES,YES,40.8162729,-73.9177931
3 Av-149 St,Lenox - White Plains Rd,Bx,434,3 Av-149 St,434,221,2 5,YES,YES,40.8158576,-73.9177644
3 Av-149 St,Lenox - White Plains Rd,Bx,434,3 Av-149 St,434,221,2 5,YES,YES,40.816315,-73.917543
3 Av-149 St,Lenox - White Plains Rd,Bx,434,3 Av-149 St,434,221,2 5,YES,YES,40.815881,-73.917522
3 Av-149 St,Lenox - White Plains Rd,Bx,434,3 Av-149 St,434,221,2 5,YES,YES,40.8162711,-73.917456
Harlem-148 St,Lenox - White Plains Rd,M,436,Harlem-148 St,436,301,3,YES,YES,40.8240843,-73.936986
145 St,Lenox - White Plains Rd,M,437,145 St,437,302,3,YES,YES,40.820343,-73.936508
145 St,Lenox - White Plains Rd,M,437,145 St,437,302,3,YES,YES,40.8206788,-73.936268
145 St,Lenox - White Plains Rd,M,437,145 St,437,302,3,NO,YES,40.820161,-73.936253
145 St,Lenox - White Plains Rd,M,437,145 St,437,302,3,NO,YES,40.820602,-73.935933
135 St,Lenox - White Plains Rd,M,438,135 St,438,224,2 3,YES,YES,40.8140321,-73.9411204
135 St,Lenox - White Plains Rd,M,438,135 St,438,224,2 3,YES,YES,40.814316,-73.94091
135 St,Lenox - White Plains Rd,M,438,135 St,438,224,2 3,YES,YES,40.8139129,-73.9408289
135 St,Lenox - White Plains Rd,M,438,135 St,438,224,2 3,YES,YES,40.8142863,-73.94056
135 St,Lenox - White Plains Rd,M,438,135 St,438,224,2 3,YES,YES,40.8139935,-73.9411593
135 St,Lenox - White Plains Rd,M,438,135 St,438,224,2 3,YES,YES,40.8141678,-73.9406402
125 St,Lenox - White Plains Rd,M,439,125 St,439,225,2 3,YES,YES,40.8076973,-73.9457523
125 St,Lenox - White Plains Rd,M,439,125 St,439,225,2 3,YES,YES,40.8079975,-73.94553
125 St,Lenox - White Plains Rd,M,439,125 St,439,225,2 3,YES,YES,40.8075694,-73.9454604
125 St,Lenox - White Plains Rd,M,439,125 St,439,225,2 3,YES,YES,40.8078903,-73.9452282
116 St,Lenox - White Plains Rd,M,440,116 St,440,226,2 3,YES,YES,40.801945,-73.949943
116 St,Lenox - White Plains Rd,M,440,116 St,440,226,2 3,YES,YES,40.8022341,-73.9497353
116 St,Lenox - White Plains Rd,M,440,116 St,440,226,2 3,YES,YES,40.8018347,-73.9496507
116 St,Lenox - White Plains Rd,M,440,116 St,440,226,2 3,YES,YES,40.8021201,-73.9494404
Central Park North (110 St),Lenox - White Plains Rd,M,441,Central Park North (110 St),441,227,2 3,YES,YES,40.7985092,-73.9526653
Central Park North (110 St),Lenox - White Plains Rd,M,441,Central Park North (110 St),441,227,2 3,YES,YES,40.7990355,-73.952064
125 St,Lexington Av,M,392,125 St,392,621,4 5 6,YES,YES,40.8042618,-73.9376559
125 St,Lexington Av,M,392,125 St,392,621,4 5 6,YES,YES,40.8041772,-73.9374408
125 St,Lexington Av,M,392,125 St,392,621,4 5 6,YES,YES,40.8046136,-73.9374016
125 St,Lexington Av,M,392,125 St,392,621,4 5 6,YES,YES,40.8044243,-73.9372301
125 St,Lexington Av,M,392,125 St,392,621,4 5 6,YES,YES,40.8045377,-73.9371809
116 St,Lexington Av,M,393,116 St,393,622,6,YES,YES,40.7984748,-73.9418872
116 St,Lexington Av,M,393,116 St,393,622,6,YES,YES,40.798417,-73.9416508
116 St,Lexington Av,M,393,116 St,393,622,6,YES,YES,40.7988534,-73.9416082
116 St,Lexington Av,M,393,116 St,393,622,6,YES,YES,40.7987512,-73.9414039
110 St,Lexington Av,M,394,110 St,394,623,6,YES,YES,40.7948147,-73.9446136
110 St,Lexington Av,M,394,110 St,394,623,6,YES,YES,40.7949376,-73.9445008
110 St,Lexington Av,M,394,110 St,394,623,6,YES,YES,40.794699,-73.9443307
110 St,Lexington Av,M,394,110 St,394,623,6,YES,YES,40.7948241,-73.9442436
103 St,Lexington Av,M,395,103 St,395,624,6,YES,YES,40.7902953,-73.9478574
103 St,Lexington Av,M,395,103 St,395,624,6,YES,YES,40.7902061,-73.9476498
96 St,Lexington Av,M,396,96 St,396,625,6,YES,YES,40.7858743,-73.9512769
96 St,Lexington Av,M,396,96 St,396,625,6,YES,YES,40.786073,-73.9510616
96 St,Lexington Av,M,396,96 St,396,625,6,YES,YES,40.7856482,-73.950932
96 St,Lexington Av,M,396,96 St,396,625,6,YES,YES,40.7859144,-73.9506924
86 St,Lexington Av,M,397,86 St,397,626,4 5 6,YES,YES,40.7795043,-73.9559174
86 St,Lexington Av,M,397,86 St,397,626,4 5 6,YES,YES,40.779753,-73.9557985
86 St,Lexington Av,M,397,86 St,397,626,4 5 6,YES,YES,40.7794474,-73.9557947
86 St,Lexington Av,M,397,86 St,397,626,4 5 6,YES,YES,40.7797358,-73.9555878
86 St,Lexington Av,M,397,86 St,397,626,4 5 6,YES,YES,40.7793464,-73.9555549
86 St,Lexington Av,M,397,86 St,397,626,4 5 6,YES,YES,40.7792892,-73.9554214
86 St,Lexington Av,M,397,86 St,397,626,4 5 6,YES,YES,40.7796814,-73.9553101
86 St,Lexington Av,M,397,86 St,397,626,4 5 6,YES,YES,40.7794665,-73.9552146
86 Street,Lexington Av,M,397,86 Street,397,626,4 5 6,YES,YES,40.7795098,-73.9553242
77 St,Lexington Av,M,398,77 St,398,627,6,YES,YES,40.77371,-73.9602094
77 St,Lexington Av,M,398,77 St,398,627,6,YES,YES,40.7738339,-73.9601428
77 St,Lexington Av,M,398,77 St,398,627,6,YES,YES,40.7736406,-73.9600418
77 St,Lexington Av,M,398,77 St,398,627,6,YES,YES,40.7737663,-73.9599436
77 St,Lexington Av,M,398,77 St,398,627,6,YES,YES,40.7735331,-73.9597876
77 St,Lexington Av,M,398,77 St,398,627,6,YES,YES,40.7736662,-73.9596955
77 St,Lexington Av,M,398,77 St,398,627,6,YES,YES,40.7734786,-73.959652
77 St,Lexington Av,M,398,77 St,398,627,6,YES,YES,40.7736059,-73.9595618
68 St-Hunter College,Lexington Av,M,399,68 St-Hunter College,399,628,6,YES,YES,40.7678158,-73.9643754
68 St-Hunter College,Lexington Av,M,399,68 St-Hunter College,399,628,6,YES,YES,40.76794,-73.96429
68 St-Hunter College,Lexington Av,M,399,68 St-Hunter College,399,628,6,YES,YES,40.7679892,-73.9641725
68 St-Hunter College,Lexington Av,M,399,68 St-Hunter College,399,628,6,YES,YES,40.7676379,-73.9639659
68 St-Hunter College,Lexington Av,M,399,68 St-Hunter College,399,628,6,YES,YES,40.767882,-73.9639184
68 St-Hunter College,Lexington Av,M,399,68 St-Hunter College,399,628,6,YES,YES,40.7680987,-73.96375124
Lexington Av/59 St,Lexington Av,M,613,59 St,400,629,4 5 6 N R W,YES,YES,40.7622955,-73.9685447
Lexington Av/59 St,Lexington Av,M,613,59 St,400,629,4 5 6 N R W,YES,YES,40.7624269,-73.9683854
Lexington Av/59 St,Lexington Av,M,613,59 St,400,629,4 5 6 N R W,YES,YES,40.7620725,-73.9680276
Lexington Av/59 St,Lexington Av,M,613,59 St,400,629,4 5 6 N R W,YES,YES,40.7628443,-73.9679602
Lexington Av/59 St,Lexington Av,M,613,59 St,400,629,4 5 6 N R W,YES,YES,40.762986,-73.96785
Lexington Av/59 St,Lexington Av,M,613,59 St,400,629,4 5 6 N R W,YES,YES,40.7628574,-73.967572
Lexington Av/59 St,Lexington Av,M,613,59 St,400,629,4 5 6 N R W,YES,YES,40.7626138,-73.9673808
Lexington Av/59 St,Lexington Av,M,613,59 St,400,629,4 5 6 N R W,YES,YES,40.7626591,-73.9675803
Lexington Av/51-53 Sts,Lexington Av,M,612,51 St,401,630,6 E M,YES,YES,40.7567229,-73.972565
Lexington Av/51-53 Sts,Lexington Av,M,612,51 St,401,630,6 E M,YES,YES,40.75719,-73.972241
Lexington Av/51-53 Sts,Lexington Av,M,612,51 St,401,630,6 E M,YES,YES,40.7573205,-73.9721689
Lexington Av/51-53 Sts,Lexington Av,M,612,51 St,401,630,6 E M,YES,YES,40.7571466,-73.9721359
Lexington Av/51-53 Sts,Lexington Av,M,612,51 St,401,630,6 E M,YES,YES,40.7573075,-73.9719443
Lexington Av/51-53 Sts,Lexington Av,M,612,51 St,401,630,6 E M,YES,YES,40.7570081,-73.9718206
Lexington Av/51-53 Sts,Lexington Av,M,612,51 St,401,630,6 E M,YES,YES,40.7571387,-73.9717335
Lexington Av/51-53 Sts,Lexington Av,M,612,51 St,401,630,6 E M,YES,YES,40.7569558,-73.9716892
Lexington Av/51-53 Sts,Lexington Av,M,612,51 St,401,630,6 E M,YES,YES,40.7570533,-73.971523
Lexington Av/51-53 Sts,Lexington Av,M,612,51 St,401,630,6 E M,YES,YES,40.7568024,-73.9724813
Lexington Av/51-53 Sts,Lexington Av,M,612,51 St,401,630,6 E M,YES,YES,40.756711,-73.972445
Grand Central-42 St,Lexington Av,M,610,Grand Central-42 St,402,631,4 5 6 7 S,YES,YES,40.751653,-73.977753
Grand Central-42 St,Lexington Av,M,610,Grand Central-42 St,402,631,4 5 6 7 S,YES,YES,40.7517166,-73.9777087
Grand Central-42 St,Lexington Av,M,610,Grand Central-42 St,402,631,4 5 6 7 S,YES,YES,40.7516684,-73.977068
